year,month,sbc_d11,sbc_rdp_d11,sbc_zlfn_d11,sbc_rdp_1_d11,sbc_rdp_2_d11,sbc_rdp_3_d11,sbc_rdp_4_d11,sbc_rdp_5_d11,sbc_rdp_6_d11,sbc_rdp_7_d11,sbc_rdp_8_d11,sbc_rdp_9_d11,sbc_rdp_10_d11,sbc_zlfn_1_d11,sbc_zlfn_2_d11,sbc_zlfn_3_d11,sbc_zlfn_4_d11,sbc_zlfn_5_d11,sbc_zlfn_6_d11,sbc_zlfn_7_d11,sbc_zlfn_8_d11,sbc_zlfn_9_d11,sbc_zlfn_10_d11,gini_d11,asegurado_d11,asegurado_rdp_d11,asegurado_zlfn_d11,esencial1_d11,esencial2_d11,esencial3_d11,esencial_rdp_1_d11,esencial_rdp_2_d11,esencial_rdp_3_d11,esencial_zlfn_1_d11,esencial_zlfn_2_d11,esencial_zlfn_3_d11,agro_d11,industria_d11,servicio_d11,patron1_d11,patron2_d11,patron3_d11,patron4_d11,patron5_d11,patron6_d11,patron7_d11,patron8_d11,gpoedad1_d11,gpoedad2_d11,gpoedad3_d11,gpoedad4_d11,gpoedad5_d11,mas_suspension_d11,menos_suspension_d11,mas_externa_d11,menos_externa_d11,mas_proximidad_d11,menos_proximidad_d11,mas_covid_d11,menos_covid_d11,hombre_d11,mujer_d11,teu_d11,tec_d11,tpu_d11,tpc_d11,asegent1_d11,asegent2_d11,asegent3_d11,asegent4_d11,asegent5_d11,asegent6_d11,asegent7_d11,asegent8_d11,asegent9_d11,asegent10_d11,asegent11_d11,asegent12_d11,asegent13_d11,asegent14_d11,asegent15_d11,asegent16_d11,asegent17_d11,asegent18_d11,asegent19_d11,asegent20_d11,asegent21_d11,asegent22_d11,asegent23_d11,asegent24_d11,asegent25_d11,asegent26_d11,asegent27_d11,asegent28_d11,asegent29_d11,asegent30_d11,asegent31_d11,asegent32_d11,asector1_d11,asector2_d11,asector3_d11,asector4_d11,asector5_d11,asector6_d11,asector7_d11,asector8_d11,asector9_d11,sbc_sec1_d11,sbc_sec2_d11,sbc_sec3_d11,sbc_sec4_d11,sbc_sec5_d11,sbc_sec6_d11,sbc_sec7_d11,sbc_sec8_d11,sbc_sec9_d11,inpc,sbc_rdp_d11_real,sbc_zlfn_d11_real
2005,12,201.76,203.00,192.59,53.54,65.39,73.45,93.90,115.96,137.87,174.08,231.42,335.28,748.95,62.50,74.13,84.89,108.97,116.77,130.00,163.07,203.43,300.51,682.33,0,13029041.00,11504407.00,1525489.63,5292032.50,6181708.00,1563431.75,4640311.00,5520894.50,1347815.13,649930.56,659763.06,215438.52,319824.81,5157700.50,7545756.00,228959.58,980781.31,3117030.75,3100100.00,1413298.25,1341170.75,2831202.00,18114.87,2487987.50,4677060.50,3312761.50,1784184.13,756591.94,5460687.50,7571720.00,1150035.00,11881089.00,849444.81,12178577.00,6539969.00,6492972.00,8469051.00,4559422.00,1359559.13,80789.52,11517443.00,72513.21,188719.66,610501.19,103239.21,105108.21,501475.22,85951.00,151245.39,657609.38,2315817.50,167808.36,541576.63,132310.23,148012.53,1080716.00,1043832.69,262715.16,150664.48,86964.13,1005412.25,148380.73,393092.06,279450.88,218931.94,257431.73,331647.44,416096.22,125237.30,533467.81,72723.68,551873.69,252622.72,105201.70,319824.81,71319.71,3856681.75,1075027.63,157309.61,2575422.00,702444.50,2704414.50,1566502.00,108.64,250.69,200.04,145.38,417.80,173.01,259.71,203.84,258.13,60.25031239,424.5093661,402.7559731
2006,1,202.70,203.98,192.80,54.10,65.65,73.83,93.88,116.44,138.70,174.38,232.12,337.31,752.80,62.33,74.31,84.04,109.55,117.10,129.44,164.04,202.53,301.69,684.61,0,13102997.00,11564380.00,1538579.25,5315260.50,6208347.50,1578905.63,4659681.00,5541036.50,1361919.00,655149.69,666416.38,216860.81,321677.06,5182336.00,7594248.50,229430.38,981320.94,3133922.00,3124349.75,1420995.00,1354896.75,2847834.75,18416.41,2503405.75,4693686.50,3340285.25,1796896.13,772270.56,5486183.50,7614978.00,1154867.13,11949279.00,854585.81,12250996.00,6568792.00,6531166.00,8513069.00,4590400.00,1373296.13,83133.41,11570584.00,73636.76,189690.47,617556.56,104641.76,106099.37,502155.19,85564.44,153218.91,660686.69,2324992.25,168171.97,546855.94,132747.05,149902.70,1084708.50,1050419.75,262716.72,151169.97,88318.81,1012256.25,147280.67,394202.31,280647.25,222564.53,259108.88,334284.00,423337.53,127238.13,536717.63,71725.38,555803.00,253277.94,105110.10,321677.06,71771.02,3863768.25,1087805.50,157783.27,2584743.00,708225.13,2728979.25,1572347.38,108.77,249.01,200.79,146.41,421.55,173.39,260.55,204.75,259.99,60.60362589,424.0890595,400.8282802
2006,2,203.51,204.73,193.73,54.28,65.92,74.20,94.61,116.82,139.27,175.10,233.10,338.99,756.40,62.60,74.63,84.41,110.70,117.55,130.23,164.41,203.68,303.51,687.52,0,13154483.00,11612101.00,1543511.75,5333481.50,6233743.00,1588504.63,4675867.50,5566408.00,1370718.00,657908.50,667375.94,218655.75,323712.25,5196595.50,7631865.50,229494.97,981083.31,3137813.25,3134513.50,1436965.63,1367650.38,2850216.00,18617.58,2510972.50,4707336.00,3358837.25,1807617.38,775665.13,5507579.50,7647960.50,1162763.75,11993115.00,857698.69,12298621.00,6595952.50,6561788.00,8540485.00,4614951.00,1388120.75,86159.19,11607504.00,74270.53,190997.86,620946.25,105710.29,106891.84,504675.47,85946.44,154561.42,663604.94,2331328.50,168178.52,550066.19,133113.02,149505.02,1089271.00,1057336.88,264450.22,150380.20,89069.80,1016005.25,147811.84,396301.03,282137.75,224831.19,260646.41,334993.34,424199.16,128432.42,537473.88,71329.64,560462.19,253032.73,105035.73,323712.25,72486.27,3871951.25,1095857.50,157962.75,2592835.75,710489.44,2748467.00,1577434.38,108.97,250.23,201.72,147.47,424.06,173.99,261.47,205.48,261.66,60.69635773,425.0003105,402.1512422
2006,3,204.12,205.37,194.68,54.44,66.17,74.46,95.21,117.16,139.77,175.71,233.87,340.27,756.88,63.05,75.16,84.83,110.97,117.92,131.00,164.65,204.61,304.57,690.66,0,13232208.00,11676484.00,1551755.25,5367012.50,6256250.00,1604110.63,4705040.00,5587990.50,1384163.50,662028.50,669302.25,219903.20,322121.63,5228898.50,7676631.00,229781.00,981525.56,3146223.75,3150900.50,1444824.13,1371056.75,2886783.75,18648.36,2526745.25,4727946.00,3382025.25,1820187.63,779793.06,5543523.50,7685672.00,1171792.63,12056581.00,861195.75,12374290.00,6638973.50,6589710.00,8587167.00,4644567.50,1404454.25,83252.95,11674107.00,75322.84,191824.23,625553.25,107473.65,107404.27,506403.63,86650.84,155809.22,667712.75,2340161.75,169061.58,552665.81,133737.78,150080.92,1098442.63,1069497.75,266911.75,152144.13,89901.76,1022078.44,149192.14,397996.06,284855.13,227113.64,262942.94,335755.22,426692.47,129527.86,539083.88,71912.46,562699.81,254267.67,105087.75,322121.63,73499.46,3889390.50,1107654.88,158402.42,2608622.00,714340.19,2770448.00,1582310.50,109.86,250.10,202.16,148.26,423.99,174.92,263.51,205.86,262.29,60.77251181,425.7774787,403.6274913
2006,4,205.09,206.35,195.69,54.78,66.45,74.74,95.76,117.49,140.46,176.56,234.96,341.25,760.56,63.47,75.62,85.44,111.24,118.34,131.74,165.16,205.91,305.92,693.72,0,13260544.00,11707502.00,1555924.38,5383718.00,6272562.50,1607556.13,4719168.00,5602732.00,1387243.00,665320.50,670754.38,219916.47,321315.22,5235198.00,7706524.00,229741.22,981584.31,3152093.00,3158431.25,1450877.50,1357372.75,2912387.25,19052.78,2528042.50,4738989.00,3392534.25,1828759.75,782519.38,5557808.50,7704024.00,1179773.50,12077828.00,865011.94,12390825.00,6657930.50,6606570.50,8594834.00,4663594.00,1410603.75,82325.82,11691199.00,75372.13,192761.98,627621.63,106411.99,107936.76,508754.44,86661.09,156983.67,668558.25,2344885.50,169432.86,554314.50,134761.33,149240.03,1098724.25,1071284.75,266387.28,152952.22,90432.64,1025562.19,149096.28,396799.44,285901.91,228219.30,263194.97,333396.72,428983.31,129857.12,538839.31,71925.91,563618.38,253923.75,105416.18,321315.22,74017.70,3894755.50,1106343.13,159112.92,2613110.75,714516.88,2789351.50,1588541.88,110.68,251.30,203.04,149.18,424.15,175.93,264.07,206.55,263.18,60.86161727,427.1835833,405.1249069
2006,5,205.74,206.97,196.68,55.05,66.76,75.19,96.57,117.98,141.24,177.45,235.61,342.23,762.28,63.91,76.32,86.44,112.53,118.96,132.14,165.69,206.83,307.02,697.28,0,13341480.00,11776615.00,1566331.38,5413654.00,6305927.00,1620091.50,4743807.50,5631735.00,1399324.75,670645.13,674681.00,220735.94,323172.94,5266235.50,7750443.00,229693.83,981121.56,3162107.25,3170404.00,1460589.13,1372089.38,2945843.25,18634.29,2545596.25,4759499.00,3410496.25,1840719.50,786821.13,5593975.00,7748965.50,1191217.38,12151818.00,869513.00,12472021.00,6701561.50,6639989.00,8639245.00,4700397.00,1436563.88,84414.24,11742836.00,74973.39,193697.50,632566.75,107676.86,108238.69,512632.56,87303.69,157291.94,672454.19,2356280.50,170532.67,559634.31,134720.39,150430.53,1104084.63,1077276.50,268150.09,153909.28,90701.70,1032734.75,148859.98,398140.41,288191.47,231090.56,263197.78,335479.94,429754.22,131365.25,541790.75,72199.34,567278.50,255126.45,106364.85,323172.94,75624.23,3915961.00,1113093.63,159519.00,2625855.50,719433.44,2811695.00,1593341.13,111.49,248.07,204.02,150.13,424.47,176.96,264.42,207.01,263.85,60.59067451,430.3873027,408.982281
2006,6,206.48,207.66,197.67,55.23,67.02,75.44,97.08,118.23,141.87,178.17,236.43,343.26,764.17,64.22,76.52,87.02,113.12,119.47,132.79,166.51,207.88,308.63,700.95,0,13415269.00,11842141.00,1572111.38,5437746.50,6339129.00,1638365.25,4765582.00,5660461.00,1416513.00,672164.75,678506.56,222434.25,323771.97,5296466.50,7793919.00,230090.03,981801.13,3169979.00,3191208.50,1479558.50,1385220.25,2957198.75,18445.74,2559492.25,4778695.50,3431308.25,1852701.13,791879.00,5619634.50,7798271.50,1196902.25,12219884.00,873134.31,12544192.00,6731290.50,6685138.00,8683150.00,4730955.50,1457138.63,84853.93,11795705.00,75224.27,195501.94,635033.50,108276.21,109116.72,516617.31,87073.57,158522.64,674858.00,2367491.25,171191.86,565433.56,134573.56,151337.08,1111368.75,1083561.63,270996.19,154246.42,91068.76,1039452.38,150159.16,398645.16,290666.78,232920.70,266275.03,338284.06,431648.03,131833.53,545399.94,72417.27,569225.00,255434.64,106751.54,323771.97,75065.20,3932967.50,1128191.25,159837.63,2639641.00,723157.06,2832644.00,1600121.63,111.74,253.16,204.82,150.84,426.59,177.79,264.91,207.64,264.53,60.64299806,431.4548924,410.6932993
2006,7,207.39,208.52,199.07,55.42,67.32,75.92,97.71,118.69,142.60,178.63,237.35,344.81,767.24,64.55,77.10,88.25,113.47,119.99,134.45,167.16,210.05,311.29,704.00,0,13473130.00,11895395.00,1578615.50,5452794.00,6362832.50,1653851.88,4781028.50,5683462.50,1430171.38,674071.94,680083.50,223923.89,327149.97,5327678.00,7824392.00,230183.41,981328.63,3179378.00,3209089.50,1493093.63,1380920.25,2981548.00,18203.62,2570066.00,4793694.50,3449577.75,1865184.13,795886.50,5637949.00,7832469.50,1201694.38,12271678.00,875854.63,12595364.00,6751589.00,6719255.50,8723624.00,4749790.00,1470333.13,87241.32,11841313.00,76439.12,196890.39,636357.88,109179.72,110515.50,518492.19,88162.26,160204.22,677943.94,2373500.25,171572.94,566728.44,135279.92,152038.14,1116198.00,1090879.13,272330.09,154106.75,91413.08,1045444.44,150283.45,398896.69,292103.44,234875.89,267559.81,339672.25,433208.19,132233.22,548046.63,72542.17,570436.38,255741.66,106927.48,327149.97,75054.19,3951671.25,1141459.13,159720.75,2649874.75,726432.75,2845404.25,1604399.88,112.17,257.21,206.11,151.55,430.17,178.23,265.85,208.51,265.88,60.80929371,432.0457521,412.4707425
2006,8,208.35,209.49,199.99,55.64,67.66,76.26,98.26,119.15,143.11,179.41,238.45,346.46,770.56,64.89,77.36,88.65,114.10,120.44,135.06,168.05,211.03,312.98,707.71,0,13515835.00,11935694.00,1579980.75,5468546.00,6383745.50,1662210.38,4797958.00,5702675.50,1436916.63,673330.19,682329.13,224598.67,329868.88,5324127.00,7865293.50,230470.31,981276.88,3194694.50,3220080.75,1502012.63,1379216.88,2986880.50,18435.87,2570948.75,4801859.50,3465045.75,1875617.63,799179.44,5655183.50,7860257.50,1194724.63,12321462.00,879889.69,12635078.00,6767363.50,6747284.50,8748601.00,4769334.00,1479095.00,89874.02,11866747.00,76676.99,198450.53,638188.25,110984.61,111180.30,516982.69,87432.57,160693.17,680085.69,2382600.50,171684.98,568603.69,136871.44,152085.41,1121575.63,1094213.75,274488.41,155210.72,91962.88,1050999.63,149817.48,398308.72,293190.13,239454.81,267337.56,341400.03,432998.91,133000.42,548656.31,72800.31,572002.38,257246.81,106934.05,329868.88,75611.98,3938845.25,1150933.50,159650.36,2660526.75,727903.44,2864928.75,1611312.88,112.32,256.22,207.53,152.43,433.08,179.06,266.79,209.48,266.77,61.11960865,431.8647491,412.2739658
2006,9,209.23,210.27,201.79,55.85,67.94,76.60,98.78,119.61,143.95,180.28,239.32,347.81,773.13,65.15,77.82,90.68,114.80,120.99,135.89,168.89,213.75,315.93,714.47,0,13564025.00,11985286.00,1578843.88,5491619.50,6400787.00,1671936.25,4816893.00,5721425.50,1446612.38,673462.75,678357.75,225420.27,331053.56,5331811.50,7904170.50,230768.55,982916.94,3202538.75,3240529.25,1502834.63,1384666.63,2999091.25,19003.65,2572983.75,4812027.00,3481929.25,1887684.13,803146.44,5678817.00,7885946.00,1191507.88,12373134.00,881702.06,12682630.00,6789340.00,6773918.50,8776627.00,4789525.00,1484537.50,90137.63,11912858.00,77677.86,199922.02,637785.25,111343.77,111492.94,517432.44,88407.13,162624.45,675473.63,2393512.25,171795.50,572448.56,138467.23,152850.27,1127138.88,1098677.25,276628.88,155653.14,92326.24,1053323.75,148101.25,399099.78,294185.88,242436.48,268743.28,343093.16,434780.81,134244.34,548315.69,72821.44,574756.50,258600.06,107502.81,331053.56,76022.66,3935670.00,1161822.50,159831.50,2666981.00,730433.25,2887425.00,1619608.00,112.82,258.11,208.01,153.10,441.97,180.02,267.72,210.54,267.58,61.73661213,429.14074,411.8252445
2006,10,210.10,211.20,201.88,56.04,68.18,76.87,99.31,120.16,144.66,181.12,240.33,349.38,776.04,65.55,78.22,89.81,115.10,121.31,135.48,169.50,213.03,316.02,715.37,0,13610048.00,12019439.00,1589245.88,5511863.50,6422922.50,1678963.50,4834601.50,5732461.50,1452383.13,675616.13,688887.06,226603.38,337137.13,5338262.00,7940550.00,230892.03,984146.19,3221152.75,3253874.50,1508361.13,1396494.88,2998763.50,18495.75,2578030.50,4819544.00,3497572.50,1899480.63,806985.25,5697462.00,7912470.50,1189794.75,12419287.00,884690.00,12725725.00,6807338.50,6801973.00,8801626.00,4809586.50,1493776.00,96725.47,11945061.00,77171.07,202215.81,648752.88,113220.99,111580.12,516891.28,88154.16,162271.17,676298.38,2398642.50,170626.28,574107.94,139373.36,152491.28,1130180.88,1104014.38,277706.47,156461.53,93194.99,1059365.25,147766.97,400782.84,296373.66,243694.58,268711.84,344889.31,435813.44,134219.97,549280.88,72950.05,576783.31,257738.88,107636.14,337137.13,76561.82,3933267.50,1167461.50,159915.78,2680696.75,732592.13,2907434.00,1618561.63,112.75,259.67,209.00,154.37,445.82,180.85,268.59,211.21,267.45,62.00651878,429.1495559,410.2256007
2006,11,211.28,212.35,202.57,56.29,68.42,77.16,99.63,120.67,145.38,182.00,241.69,352.30,780.08,65.88,78.53,90.37,114.59,121.70,136.02,169.59,213.84,317.42,719.06,0,13648236.00,12060264.00,1586796.88,5532766.50,6428232.50,1684072.88,4859826.00,5741281.00,1456089.88,672520.94,686467.44,227915.33,334157.06,5338324.00,7975773.00,230798.38,984276.56,3222181.50,3263988.25,1517698.25,1397812.75,3007599.25,18660.74,2581456.50,4829150.00,3509078.00,1908393.00,810437.25,5727601.50,7918464.50,1191489.25,12455794.00,888771.56,12758882.00,6837482.00,6809981.50,8815090.00,4832638.00,1488330.38,94689.29,11986858.00,77046.27,203565.44,643585.13,114552.44,112555.28,516576.94,88762.02,161028.58,676138.25,2410928.25,170456.53,575489.13,139729.06,153607.86,1133835.00,1107130.88,279434.22,157343.39,92284.03,1061865.75,146043.67,400159.47,296813.59,245834.98,268577.75,345819.59,438247.28,134315.95,549653.63,72650.38,578216.19,256991.53,107776.62,334157.06,76964.48,3932152.50,1166747.88,160632.84,2690525.25,734370.38,2928544.50,1623384.38,113.95,263.23,209.83,155.46,450.37,181.49,269.79,211.91,270.48,62.3318573,429.2359412,409.4733182
2006,12,212.13,213.24,203.48,56.47,68.68,77.45,100.16,121.03,146.14,182.88,242.72,354.05,783.40,66.21,78.82,91.07,114.37,122.09,136.88,170.07,215.87,318.92,722.67,0,13669762.00,12082794.00,1588613.00,5550232.50,6440750.50,1684948.38,4875496.50,5753111.50,1455676.13,672004.50,686830.56,228785.88,336168.53,5328723.50,7996290.50,231184.16,985123.38,3225515.25,3273793.00,1521311.13,1414730.88,3004515.50,18808.16,2579503.25,4839901.50,3517828.25,1915658.25,808539.63,5747719.50,7924597.50,1194019.63,12476694.00,886810.44,12780619.00,6855360.50,6818765.00,8827843.00,4842679.00,1493636.88,97275.30,12004383.00,77452.26,205859.73,644030.81,115027.01,113039.75,518816.19,88633.95,159957.16,675643.88,2415936.25,170517.77,575709.75,138974.89,154428.28,1134504.25,1111594.25,279746.13,158591.31,90345.67,1068783.50,147798.30,401743.69,297927.13,246829.92,268669.41,342752.56,438821.38,134932.45,550656.06,71639.39,581388.56,257844.19,108010.56,336168.53,77487.79,3929792.50,1164780.00,161367.86,2691327.25,735278.25,2941185.25,1630584.63,113.80,264.38,210.84,156.05,453.16,182.34,270.59,212.84,271.48,62.69242357,428.5643148,408.9485348
2007,1,213.19,214.31,204.57,56.67,69.02,77.77,100.26,122.02,146.75,184.10,243.78,356.36,786.33,65.64,78.97,90.37,117.09,122.71,137.17,171.70,217.14,321.90,725.14,0,13721620.00,12134862.00,1586871.25,5576218.00,6448890.00,1695231.88,4903911.00,5764619.00,1463492.75,672307.38,683070.69,231625.19,328337.03,5351927.50,8036879.00,231661.16,985315.75,3233892.50,3293883.50,1525682.13,1416565.38,3020718.25,18781.08,2562075.00,4838751.50,3555343.25,1936246.38,838628.06,5783403.00,7935996.50,1200219.88,12522042.00,895016.44,12828689.00,6892977.00,6823805.50,8859643.00,4862054.50,1487166.25,89597.38,12063409.00,78056.29,205218.80,640836.38,116827.57,113174.46,518682.66,90206.34,160314.09,680342.94,2425220.75,170637.44,576964.00,140983.25,155092.94,1143427.00,1115593.63,281372.91,158885.33,91135.56,1072988.00,148330.14,404029.91,299742.53,249840.33,269325.75,342566.66,443010.03,133843.77,551209.44,72506.08,581511.38,258592.02,108686.48,328337.03,77890.63,3942791.25,1167825.88,161393.88,2699955.00,738462.88,2962293.25,1635911.00,114.73,265.91,212.02,156.74,458.79,183.74,271.47,213.23,272.27,63.01620793,428.4896959,409.0315117
2007,2,214.03,215.04,205.62,56.86,69.22,78.06,100.67,122.25,147.25,184.85,244.73,357.83,789.32,65.97,79.52,90.61,119.05,123.26,137.90,172.01,218.22,323.63,728.50,0,13787921.00,12195965.00,1592870.00,5599765.50,6475953.00,1713598.75,4925662.50,5790705.00,1480801.00,674522.81,685351.38,233552.95,327387.50,5376031.00,8082192.50,232528.83,987946.94,3247974.75,3315493.25,1529432.88,1427224.75,3030575.00,18481.66,2570131.50,4858703.00,3578454.25,1948202.88,842121.81,5808356.00,7981077.00,1206135.38,12583253.00,898905.44,12891905.00,6922611.50,6868476.00,8901682.00,4886940.50,1507602.75,88023.43,12114438.00,78301.03,206600.31,642595.94,117685.59,113434.05,524060.97,90689.34,161373.67,683065.25,2440217.50,170590.17,577854.13,141989.61,156175.89,1148711.88,1123547.63,283795.16,158655.45,90899.53,1081251.75,148475.30,403275.66,301302.97,251708.94,271557.41,343365.63,445458.88,135329.84,554887.50,71995.91,583218.25,259823.19,109598.05,327387.50,78417.69,3950591.50,1186950.63,161798.95,2715700.75,741894.63,2980281.50,1641128.88,115.47,268.18,213.11,157.11,461.33,184.17,272.16,213.78,273.26,63.19234663,428.7543297,409.971031
2007,3,214.92,215.91,207.15,57.05,69.47,78.32,100.94,122.49,147.64,185.30,245.63,359.16,793.42,66.51,79.68,91.78,117.56,123.67,139.38,172.50,219.78,325.73,734.95,0,13829033.00,12235514.00,1592443.25,5614540.50,6493878.00,1719320.25,4941747.50,5810833.50,1484745.13,673162.56,683833.50,234713.88,329203.94,5377494.50,8123002.00,232895.08,986524.25,3253818.25,3327795.00,1527494.63,1429338.13,3052007.75,18763.31,2573456.75,4867420.00,3593865.25,1958839.50,845593.19,5824875.50,8003836.50,1206987.88,12621138.00,903161.63,12929259.00,6941361.00,6887688.50,8919991.00,4908149.50,1508986.38,88323.98,12160737.00,78593.92,207214.02,644102.69,118241.92,113728.35,527709.44,91045.91,160777.23,682339.81,2449690.00,170846.14,579232.19,140834.05,156347.58,1153913.13,1131216.63,284993.13,158661.50,91671.93,1085666.63,148763.66,403181.97,302161.69,252110.44,271619.41,346654.69,444983.66,135747.45,554853.81,71722.73,586174.88,260858.30,110565.63,329203.94,78784.71,3945895.25,1190878.63,161646.39,2719912.00,743256.31,3013457.50,1645498.13,115.18,269.90,214.34,157.26,463.00,184.44,271.93,215.95,274.38,63.32911314,429.5639063,412.141453
2007,4,215.76,216.74,208.32,57.23,69.69,78.61,101.32,122.96,148.06,185.93,246.47,360.43,796.78,66.61,79.97,92.36,118.34,124.21,140.21,173.29,221.26,327.44,738.42,0,13887137.00,12294687.00,1595005.50,5631745.00,6527692.00,1728973.25,4960213.00,5842074.50,1493400.38,672189.44,686951.88,235824.22,340111.16,5382547.50,8164095.50,233308.08,986974.31,3267019.00,3340774.75,1530319.00,1443843.75,3068108.00,18840.21,2580127.25,4885889.00,3610600.75,1970979.50,849981.06,5846303.50,8043152.50,1209409.63,12676297.00,906018.38,12980876.00,6963718.50,6927110.00,8957301.00,4927100.00,1517590.13,101005.95,12190185.00,78396.27,208199.73,645317.31,119197.45,114191.88,527803.81,91936.73,160855.17,685261.44,2458101.25,171580.30,580516.56,138731.80,157225.27,1157285.25,1137536.00,286468.81,159555.77,91509.92,1089625.50,150670.89,403962.16,304075.81,254224.80,273006.75,350320.16,445982.53,136722.19,556262.06,71411.36,589599.31,261149.94,111374.14,340111.16,79607.31,3944340.00,1196752.13,161056.81,2733891.00,746530.38,3035624.75,1648134.88,114.80,270.38,215.51,158.32,465.12,185.17,273.51,216.88,275.41,63.29129513,431.4692597,414.7154605
2007,5,216.33,217.31,209.11,57.39,69.88,78.96,101.53,123.23,148.51,186.60,247.33,361.37,798.33,66.90,80.28,93.24,118.10,124.66,141.08,173.88,223.34,329.08,740.73,0,13944926.00,12349769.00,1595116.25,5655849.00,6548529.50,1738925.50,4986059.00,5860694.00,1502434.00,670884.50,687783.81,236315.08,345542.13,5391762.00,8207432.00,233662.63,987711.63,3275805.50,3342531.00,1549655.88,1439979.00,3095185.00,18727.73,2589189.00,4897576.50,3627164.00,1981960.50,853890.31,5873595.50,8071959.50,1212688.25,12732960.00,908027.94,13034722.00,6992011.00,6953108.50,8988802.00,4953104.00,1526301.00,104445.13,12229526.00,80155.77,209173.81,645673.63,120878.23,116010.65,530185.50,91506.28,160775.11,687604.50,2465667.00,172459.77,583221.56,140051.33,157826.52,1161872.75,1142631.50,287611.69,159900.33,92297.16,1093233.63,150627.34,404697.16,305091.44,256237.33,275542.47,354066.56,448931.22,135850.27,556287.81,70801.11,590842.56,262084.27,111781.77,345542.13,80178.68,3944708.50,1201882.13,161771.41,2743421.00,751201.19,3059560.75,1652563.13,114.84,268.85,216.31,159.43,464.43,185.57,273.30,217.12,276.94,62.98253436,434.7271463,418.3265666
2007,6,217.10,218.01,210.21,57.65,70.19,79.24,101.90,123.49,149.11,187.24,248.19,362.63,801.04,67.13,80.46,93.31,118.74,125.05,142.17,174.54,225.18,331.19,744.75,0,13982395.00,12390644.00,1589603.63,5675161.00,6556222.50,1750347.13,5004131.00,5872480.00,1514503.63,669940.94,684292.25,236184.94,342262.00,5393508.00,8245573.50,233962.52,988468.56,3287142.50,3350195.25,1556195.00,1428435.38,3114709.50,18827.94,2595712.75,4903255.50,3638389.25,1990409.13,855592.88,5895137.50,8087875.50,1211982.13,12770007.00,910308.13,13071491.00,7013970.00,6968116.50,9005560.00,4973368.50,1544732.50,101066.30,12254140.00,80891.90,209321.64,643836.44,121884.52,116074.45,531045.13,92263.84,161805.14,688613.94,2477061.50,173844.59,585062.38,139920.08,159105.42,1165332.00,1144921.25,289308.78,160243.66,93077.44,1094550.25,150020.80,406549.50,307391.28,257462.03,274846.34,355413.03,449438.88,136896.91,557354.88,70406.75,591440.56,263004.34,113302.77,342262.00,81290.58,3940158.75,1210904.38,161711.13,2752457.50,750480.31,3086150.75,1657442.13,115.95,270.12,217.45,159.78,466.31,186.38,274.59,217.67,278.01,63.05817039,435.6122723,420.0130338
